form	lemma	POS	morph
		
		
ཇུ་	ཇུ་	NO_POS
ཅན་	ཅན་	PART
འཇུག་	འཇུག་	VERB
ཅིང་	ཅིང་	PART
བླང་དོར་	བླང་དོར་	NOUN
མེད་པ་	མེད་པ་	VERB
འི་	གི་	PART
སྤྱོད་པ་	སྤྱོད་པ་	VERB
ལ་	ལ་	PART
དགོངས་པ་	དགོངས་པ་	VERB
དང་	དང་	NO_POS
།		PUNCT
ང་རྒྱལ་ཅན་	ང་རྒྱལ་ཅན་	NO_POS
འཇུག་	འཇུག་	VERB
ཅིང་	ཅིང་	PART
གོལ་	གོལ་	NO_POS
འགྲིབ་	འགྲིབ་	VERB
མེད་པ་	མེད་པ་	VERB
འི་	གི་	PART
གཞི་	གཞི་	NOUN
ལ་	ལ་	PART
དགོངས་པ་	དགོངས་པ་	VERB
དང་	དང་	NO_POS
།		PUNCT
ཕྲག་དོག་	ཕྲག་དོག་	NOUN
ཅན་	ཅན་	PART
འཇུག་	འཇུག་	VERB
ཅིང་	ཅིང་	PART
སྤངས་	སྤངས་	VERB
ཐོབ་	ཐོབ་	VERB
མེད་པ་	མེད་པ་	VERB
འི་	གི་	PART
འབྲས་བུ་	འབྲས་བུ་	NOUN
ལ་	ལ་	PART
དགོངས་པ་	དགོངས་པ་	VERB
འོ་	གོ་	PART
། །		PUNCT
དེ་ལྟ་	དེ་ལྟ་	NO_POS
ལྔ་	ལྔ་	NUM
ལ་	ལ་	ADP
ས་	གིས་	PART
ལྷག་	ལྷག་	NOUN
ན་	ལ་	PART
དོན་མེད་	དོན་མེད་	ADJ
ལ་	ལ་	PART
།		PUNCT
ཉུངས་	ཉུངས་	NO_POS
ན་	ལ་	PART
མི་ཚང་	མི་ཚང་	NO_POS
བ་	བ་	ADP
ལྔ་	ལྔ་	NUM
ཁོ་ན་	ཁོ་ན་	DET
ར་	ལ་	PART
ངེས་	ངེས་	VERB
ཏེ་	སྟེ་	PART
།		PUNCT
དེ་ཉིད་	དེ་ཉིད་	NOUN
ལ་ལོ་	ལ་ལོ་	NO_POS
རྒྱུ་	རྒྱུ་	NOUN
དོན་	དོན་	NOUN
གྱིས་	གིས་	PART
མ་	མ་	PART
བཤད་	བཤད་	VERB
ན་	ལ་	PART
། །		PUNCT
གསང་	གསང་	VERB
ཆེན་	ཆེན་	NO_POS
ངེས་པ་	ངེས་པ་	VERB
འི་	གི་	PART
བཀའ་	བཀའ་	NOUN
འདི་	འདི་	DET
ལ་	ལ་	PART
། །		PUNCT
ཡིད་	ཡིད་	NOUN
མི་	མི་	PART
ཆེས་པ་	ཆེས་པ་	VERB
འི་	གི་	PART
སྐྱོན་	སྐྱོན་	NOUN
དུ་	ལ་	PART
འགྱུར་	འགྱུར་	VERB
། །		PUNCT
རྩ་བ་	རྩ་བ་	NOUN
འི་	གི་	PART
དོན་	དོན་	NOUN
གྱིས་	གིས་	PART
མ་	མ་	PART
བཤད་	བཤད་	VERB
ན་	ལ་	PART
། །		PUNCT
ཆོ་	ཆོ་	NOUN
རྣམས་	རྣམས་	DET
རིག་པ་	རིག་པ་	VERB
ར་	ལ་	PART
མི་	མི་	PART
འདུས་པ་	འདུས་པ་	VERB
ས་	གིས་	PART
། །		PUNCT
མཐའ་ཡས་པ་	མཐའ་ཡས་པ་	ADJ
ཡི་	གི་	PART
སྐྱོན་	སྐྱོན་	NOUN
དུ་	ལ་	PART
འགྱུར་	འགྱུར་	VERB
། །		PUNCT
ཡོ་ག་	ཡོ་ག་	NOUN
དོན་	དོན་	NOUN
གྱིས་	གིས་	PART
མ་	མ་	PART
བཤད་	བཤད་	VERB
ན་	ལ་	PART
། །		PUNCT
ཐེག་པ་	ཐེག་པ་	NOUN
འི་	གི་	PART
རུ་	ལ་	PART
ཤན་	ཤན་	NOUN
མི་ཕྱེད་པ་	མི་ཕྱེད་པ་	PROPN
ས་	གིས་	PART
། །		PUNCT
ཆེ་ཆུང་	ཆེ་ཆུང་	ADJ
རིམ་པ་	རིམ་པ་	NOUN
དོན་མེད་	དོན་མེད་	ADJ
འགྱུར་	འགྱུར་	VERB
། །		PUNCT
ཚིག་	ཚིག་	NOUN
གིས་	གིས་	PART
དོན་	དོན་	NOUN
གྱིས་	གིས་	PART
མ་	མ་	PART
བཤད་	བཤད་	VERB
ན་	ལ་	PART
། །		PUNCT
རྒྱུད་	རྒྱུད་	NOUN
རྣམས་	རྣམས་	DET
རིམ་པ་	རིམ་པ་	NOUN
ར་	ལ་	PART
གསལ་བ་	གསལ་བ་	VERB
འི་	གི་	PART
ཚིག་	ཚིག་	NOUN
།		PUNCT
འབྲུ་	འབྲུ་	NOUN
མི་	མི་	PART
ཆོམས་པ་	ཆོམས་པ་	NON_WORD
འི་	གི་	PART
སྐྱོན་	སྐྱོན་	NOUN
དུ་	ལ་	PART
འགྱུར་	འགྱུར་	VERB
། །		PUNCT
དགོས་ཆེད་	དགོས་ཆེད་	NO_POS
དོན་	དོན་	NOUN
གྱིས་	གིས་	PART
མ་	མ་	PART
བཤད་	བཤད་	VERB
ན་	ལ་	PART
། །		PUNCT
རྫོགས་ཆེན་	རྫོགས་ཆེན་	NOUN
འབད་རྩོལ་	འབད་རྩོལ་	NO_POS
མེད་པ་	མེད་པ་	VERB
ལ་	ལ་	PART
། །		PUNCT
དོན་མེད་པ་	དོན་མེད་པ་	ADJ
འི་	གི་	PART
སྐྱོན་	སྐྱོན་	NOUN
དུ་	ལ་	PART
འགྱུར་	འགྱུར་	VERB
། །		PUNCT
ཞེ་	ཅེས་	PART
གསུངས་	གསུངས་	VERB
སོ་	གོ་	PART
། །		PUNCT
དང་པོ་	དང་པོ་	ADJ
ཡིད་ཆེས་པ་	ཡིད་ཆེས་པ་	NOUN
འི་	གི་	PART
ལོ་རྒྱུས་	ལོ་རྒྱུས་	NOUN
ཀྱི་	གི་	PART
དོན་	དོན་	NOUN
གཉིས་	གཉིས་	NUM
སྟེ་	སྟེ་	PART
།		PUNCT
རྟེན་	རྟེན་	NOUN
གྱི་	གི་	PART
གང་ཟག་	གང་ཟག་	NOUN
ཅིག་	ཅིག་	PART
ཐོབ་པ་	ཐོབ་པ་	VERB
ར་	ལ་	PART
བྱེད་པ་	བྱེད་པ་	VERB
ལ་	ལ་	PART
སངས་རྒྱས་	སངས་རྒྱས་	NOUN
ཀྱི་	གི་	PART
ལོ་རྒྱུས་	ལོ་རྒྱུས་	NOUN
དང་	དང་	NO_POS
།		PUNCT
སེམས་ཅན་	སེམས་ཅན་	NOUN
གྱི་	གི་	PART
ལོ་རྒྱུས་	ལོ་རྒྱུས་	NOUN
གཏམ་རྒྱུད་	གཏམ་རྒྱུད་	NOUN
རིན་པོ་ཆེ་	རིན་པོ་ཆེ་	ADJ
ས་	གིས་	PART
གཏན་	གཏན་	NOUN
ལ་	ལ་	PART
ཕབ་པ་	ཕབ་པ་	VERB
འོ་	གོ་	PART
། །		PUNCT
དང་པོ་	དང་པོ་	ADJ
རྟེན་	རྟེན་	NOUN
གང་ཟག་	གང་ཟག་	NOUN
ཅིག་	ཅིག་	PART
སངས་རྒྱས་པ་	སངས་རྒྱས་པ་	NOUN
ར་	ལ་	PART
བྱ་བ་	བྱ་བ་	VERB
འི་	གི་	PART
ལོ་རྒྱུས་	ལོ་རྒྱུས་	NOUN
ནི་	ནི་	NO_POS
།		PUNCT
གང་ཟག་	གང་ཟག་	NOUN
ལོག་རྟོག་	ལོག་རྟོག་	OTHER
ཅན་	ཅན་	PART
དག་	དག་	DET
དེ་ལྟ་	དེ་ལྟ་	NO_POS
ཕུན་སུམ་	ཕུན་སུམ་	OTHER
ཚོགས་པ་	ཚོགས་པ་	VERB
ལྔ་	ལྔ་	NUM
དང་	དང་	NO_POS
ལྡན་	ལྡན་	VERB
ཀྱང་	ཀྱང་	PART
།		PUNCT
སངས་	སངས་	VERB
རྒྱ་བ་	རྒྱ་བ་	VERB
ར་	ལ་	PART
བྱེད་པ་	བྱེད་པ་	VERB
འི་	གི་	PART
ཐབས་	ཐབས་	NOUN
ཉམས་	ཉམས་	NOUN
སུ་	ལ་	PART
ལེན་པ་	ལེན་པ་	VERB
འི་	གི་	PART
མངོན་རྟོགས་	མངོན་རྟོགས་	NOUN
ལག་ལེན་	ལག་ལེན་	NOUN
མེད་	མེད་	VERB
ཟེ་	ཟེ་	VERB
ན་	ལ་	PART
།		PUNCT
དེ་	སྟེ་	PART
ལ་	ལ་	PART
རྒྱུད་	རྒྱུད་	NOUN
ཀྱི་	གི་	PART
གཞུང་ཚིག་	གཞུང་ཚིག་	NO_POS
དོན་	དོན་	NOUN
བཅུ་གཅིག་	བཅུ་གཅིག་	NO_POS
གི་	གི་	PART
འཆི་	འཆི་	VERB
སྟེ་	སྟེ་	PART
།		PUNCT
ཐོག་མ་	ཐོག་མ་	NOUN
ར་	ལ་	PART
རྟོགས་	རྟོགས་	VERB
ཏེ་	སྟེ་	PART
སངས་རྒྱས་	སངས་རྒྱས་	NOUN
མ་	མ་	PART
བྱུང་	བྱུང་	VERB
།		PUNCT
མ་	མ་	PART
རྟོགས་	རྟོགས་	VERB
ཏེ་	སྟེ་	PART
སེམས་ཅན་	སེམས་ཅན་	NOUN
མ་བྱུང་བ་	མ་བྱུང་བ་	NO_POS
འི་	གི་	PART
སྔོན་རོལ་	སྔོན་རོལ་	NOUN
ན་	ལ་	PART
།		PUNCT
གཞི་	གཞི་	NOUN
དངོས་པོ་	དངོས་པོ་	NOUN
གཤིས་	གཤིས་	OTHER
ཀྱི་	གི་	PART
གནས་ལུགས་	གནས་ལུགས་	VERB
ཇི་ལྟ་		
གནས་པ་	གནས་པ་	VERB
བསྟན་	བསྟན་	VERB
		
		
		
མཁྱེན་བརྩེ་	མཁྱེན་བརྩེ་	PROPN
འི་	གི་	PART
འོད་སྣང་	འོད་སྣང་	OTHER
ལལ་		NON_WORD
།		PUNCT
ཞང་	ཞང་	PROPN
མཁསཔ་		NON_WORD
ཉི་	ཉི་	NUM
འབུམ་	འབུམ་	NUM
གྱི་	གི་	PART
གསུང་ཆོས་	གསུང་ཆོས་	OTHER
སྐོར་	སྐོར་	NOUN
།		PUNCT
དང་	དང་	NO_POS
།		PUNCT
དེ་ལྟ་	དེ་ལྟ་	NO_POS
བུ་	བུ་	NOUN
གནས་པ་	གནས་པ་	VERB
དེ་ལས་	དེ་ལས་	NO_POS
འཁྲུལྡོཔ་		NON_WORD
ཇི་ལྟ་		
བྱུང་ཚུལ་	བྱུང་ཚུལ་	VERB
གཏན་	གཏན་	NOUN
ལ་	ལ་	PART
དབབ་པ་	དབབ་པ་	VERB
དང་	དང་	NO_POS
།		PUNCT
འཁྲུལ་	འཁྲུལ་	NO_POS
ན་	ལ་	PART
སེམས་ཅན་	སེམས་ཅན་	NOUN
ལ་	ལ་	PART
ཡང་དག་པ་	ཡང་དག་པ་	ADJ
ར་	ལ་	PART
རྫོགསཔའི་		NON_WORD
སངསརྒྱས་		NON_WORD
ཀྱི་	གི་	PART
ཞིང་ཁམས་	ཞིང་ཁམས་	NOUN
ས་བོན་	ས་བོན་	NOUN
ཇི་ལྟ་		
གནས་	གནས་	NOUN
བསྟན་པ་	བསྟན་པ་	VERB
དང་	དང་	NO_POS
།		PUNCT
དེ་ཉིད་	དེ་ཉིད་	NOUN
གནས་པ་	གནས་པ་	VERB
རང་	རང་	PRON
གང་	གང་	NO_POS
ན་	ལ་	PART
གནས་པ་	གནས་པ་	VERB
དང་	དང་	NO_POS
།		PUNCT
དེ་ལྟ་	དེ་ལྟ་	NO_POS
གནས་པ་	གནས་པ་	VERB
འི་	གི་	PART
ཡེ་	ཡེ་	ADV
ཤེསདེ་		NON_WORD
ལམ་	གམ་	PART
གང་	གང་	NO_POS
ན་	ནས་	PART
བྱུང་	བྱུང་	VERB
དང་	དང་	NO_POS
།		PUNCT
དེ་ལྟ་	དེ་ལྟ་	NO_POS
ལམ་	གམ་	PART
ན་	ནས་	PART
འབྱུང་བ་	འབྱུང་བ་	VERB
འི་	གི་	PART
རིག་པ་	རིག་པ་	VERB
འི་	གི་	PART
ཡེ་ཤེས་	ཡེ་ཤེས་	NOUN
སྒོ་	སྒོ་	NOUN
གང་	གང་	NO_POS
ན་	ལ་	PART
འཆར་བ་	འཆར་བ་	VERB
དང་	དང་	NO_POS
།		PUNCT
སྒོ་	སྒོ་	NOUN
ན་	ནས་	PART
ཤར་བ་	ཤར་བ་	VERB
འི་	གི་	PART
རིག་པ་	རིག་པ་	VERB
འི་	གི་	PART
ཡེ་ཤེས་	ཡེ་ཤེས་	NOUN
དེ་	སྟེ་	PART
ཡུལ་	ཡུལ་	NOUN
གང་	གང་	NO_POS
ལ་	ལ་	PART
སྣང་བ་	སྣང་བ་	VERB
དང་	དང་	NO_POS
།		PUNCT
ཡུལ་	ཡུལ་	NOUN
ལ་	ལ་	PART
སྣང་བ་	སྣང་བ་	VERB
འི་	གི་	PART
རིག་པ་	རིག་པ་	VERB
འི་	གི་	PART
ཡེ་ཤེས་	ཡེ་ཤེས་	NOUN
དེ་	སྟེ་	PART
རྟེན་	རྟེན་	NOUN
གྱི་	གི་	PART
གང་ཟག་	གང་ཟག་	NOUN
གིས་	གིས་	PART
ཇི་ལྟ་		
ཉམས་	ཉམས་	NOUN
སུ་	ལ་	PART
བླངས་པ་	བླངས་པ་	VERB
དང་	དང་	NO_POS
།		PUNCT
ཉམས་	ཉམས་	NOUN
སུ་	ལ་	PART
ལོན་པ་	ལོན་པ་	VERB
འི་	གི་	PART
རྟགས་	རྟགས་	NOUN
དང་	དང་	NO_POS
ཚད་	ཚད་	NOUN
གང་	གང་	NO_POS
གིས་	གིས་	PART
བཟུང་བ་	བཟུང་བ་	VERB
དང་	དང་	NO_POS
།		PUNCT
འདི་ཉིད་	འདི་ཉིད་	OTHER
དེ་ལྟ་	དེ་ལྟ་	NO_POS
བུ་	བུ་	NOUN
འི་	གི་	PART
མན་ངག་	མན་ངག་	NOUN
ཡོད་	ཡོད་	VERB
ཀྱང་	ཀྱང་	PART
ལེ་ལོ་	ལེ་ལོ་	NOUN
གཡེངས་	གཡེངས་	VERB
ན་	ནས་	PART
ཉམས་	ཉམས་	NOUN
སུ་	ལ་	PART
ལེན་	ལེན་	VERB
ལོངས་	ལོངས་	VERB
མ་	མ་	PART
བྱུང་	བྱུང་	VERB
ན་	ལ་	PART
།		PUNCT
ཆོས་ཉིད་	ཆོས་ཉིད་	NOUN
ཀྱི་	གི་	PART
བར་དོ་	བར་དོ་	NOUN
ལ་	ལ་	PART
ཇི་ལྟ་		
འཆར་བ་	འཆར་བ་	VERB
དང་	དང་	NO_POS
།		PUNCT
མཐར་ཐུག་	མཐར་ཐུག་	NOUN
གྲོལ་བ་	གྲོལ་བ་	VERB
ཆེན་པོ་	ཆེན་པོ་	ADJ
གང་ཡིན་པ་	གང་ཡིན་པ་	NO_POS
བསྟན་པ་	བསྟན་པ་	VERB
འོ་	གོ་	PART
། །		PUNCT
དེ་སྐད་	དེ་སྐད་	NO_POS
དུ་	ལ་	PART
ཡང་	ཀྱང་	PART
ཐལ་འགྱུར་	ཐལ་འགྱུར་	OTHER
ལ་	ལ་	ADP
ས་	གིས་	PART
།		PUNCT
འཁོར་བ་	འཁོར་བ་	NOUN
འི་	གི་	PART
ཐོག་མ་	ཐོག་མ་	NOUN
གནད་	གནད་	NOUN
འདི་	འདི་	DET
གང་	གང་	NO_POS
། །		PUNCT
སེམས་	སེམས་	NOUN
ནི་	ནི་	NO_POS
འབྲུལ་པ་	འབྲུལ་པ་	NO_POS
ཅི་	ཅི་	NO_POS
ལ་	ལ་	ADP
ས་	གིས་	PART
བྱུང་	བྱུང་	VERB
། །		PUNCT
རང་རིག་	རང་རིག་	NO_POS
ཡེ་ཤེས་	ཡེ་ཤེས་	NOUN
གནས་ལུགས་	གནས་ལུགས་	VERB
གང་	གང་	NO_POS
། །		PUNCT
གནས་པ་	གནས་པ་	VERB
གང་	གང་	NO_POS
ན་	ལ་	PART
གནས་པ་	གནས་པ་	VERB
ལགས་	ལགས་	AUX
། །		PUNCT
དེ་ཉིད་	དེ་ཉིད་	NOUN
ལམ་	གམ་	PART
ཡང་	ཀྱང་	PART
གང་	གང་	NO_POS
ན་	ནས་	PART
བྱུང་	བྱུང་	VERB
། །		PUNCT
ཡེ་ཤེས་	ཡེ་ཤེས་	NOUN
འཆར་བ་	འཆར་བ་	VERB
འི་	གི་	PART
སྒོ་	སྒོ་	NOUN
ནི་	ནི་	NO_POS
ཅི་	ཅི་	NO_POS
། །		PUNCT
ཡུལ་	ཡུལ་	NOUN
གྱི་	གི་	PART
གནད་	གནད་	NOUN
ནི་	ནི་	NO_POS
གང་	གང་	NO_POS
ལ་	ལ་	PART
འཆར་	འཆར་	NO_POS
། །		PUNCT
ཉམས་	ཉམས་	NOUN
སུ་	ལ་	PART
ཇི་ལྟ་		
ལེན་པ་	ལེན་པ་	VERB
ལགས་	ལགས་	AUX
། །		PUNCT
དེ་	དེ་	DET
འི་	གི་	PART
རྟགས་	རྟགས་	NOUN
དང་	དང་	NO_POS
ཚད་	ཚད་	NOUN
སྣང་	སྣང་	VERB
ཅི་	ཅི་	NO_POS
། །		PUNCT
བར་མ་དོ་	བར་མ་དོ་	NO_POS
ཡི་	གི་	PART
སྣང་བ་	སྣང་བ་	VERB
ཅི་	ཅི་	NO_POS
། །		PUNCT
རང་	རང་	PRON
སེམསགྲོལ་བ་	སེམསགྲོལ་བ་	NON_WORD
གང་	གང་	NO_POS
དུ་	ལ་	PART
གྲོལ་	གྲོལ་	VERB
། །		PUNCT
ཞེ་	ཅེས་	PART
གསུངས་	གསུངས་	VERB
།		PUNCT
མུ་ཏིག་	མུ་ཏིག་	NOUN
འཕྲེང་བ་	འཕྲེང་བ་	NOUN
ལ་	ལ་	ADP
ས་	གིས་	PART
ཀྱང་	ཀྱང་	PART
།		PUNCT
གནས་ལུགས་	གནས་ལུགས་	VERB
བསམ་	བསམ་	NOUN
གྱིས་	གིས་	PART
མི་	མི་	PART
ཁྱབ་	ཁྱབ་	VERB
ཀྱང་	ཀྱང་	PART
ཡེ་ཤེས་	ཡེ་ཤེས་	NOUN
རྣམ་པ་	རྣམ་པ་	NOUN
ལྔ་	ལྔ་	NUM
བཤད་	བཤད་	VERB
ཀྱང་	ཀྱང་	PART
། །		PUNCT
ལྷུན་གྲུབ་	ལྷུན་གྲུབ་	OTHER
དང་	དང་	NO_POS
ནི་	ནི་	NO_POS
ཐུགས་རྗེ་	ཐུགས་རྗེ་	NOUN
འོ་	གོ་	PART
། །		PUNCT
རང་གནས་	རང་གནས་	NOUN
སྐུ་	སྐུ་	NOUN
རིག་	རིག་	VERB
ཡེ་ཤེས་	ཡེ་ཤེས་	NOUN
སོ་	གོ་	PART
། །		PUNCT
གནས་པ་	གནས་པ་	VERB
ཐུགསནི་		NON_WORD
ཙིཏྟའི་		NON_WORD
དཀྱིལ་	དཀྱིལ་	NOUN
། །		PUNCT
ལམ་	གམ་	PART
ནི་	ནི་	NO_POS
རྩབཞི་		NON_WORD
འགྱུ་	འགྱུ་	NO_POS
བྱེད་	བྱེད་	VERB
རླུང་	རླུང་	NOUN
། །		PUNCT
འཆར་	འཆར་	NO_POS
བྱེད་སྒོ་	བྱེད་སྒོ་	OTHER
ནི་	ནི་	NO_POS
མིག་	མིག་	NOUN
སོགས་	སོགས་	DET
བཞི་	བཞི་	NUM
། །		PUNCT
ཡུལ་	ཡུལ་	NOUN
ནི་	ནི་	NO_POS
སྤྲིན་	སྤྲིན་	NOUN
བྲལ་	བྲལ་	VERB
མཁའ་	མཁའ་	NOUN
		
		
		
རྫོགས་པ་	རྫོགས་པ་	VERB
ཆེན་པོ་	ཆེན་པོ་	ADJ
ཚིག་དོན་	ཚིག་དོན་	NOUN
བཅུ་	བཅུ་	NUM
གཅིགཔ་		NON_WORD
།		PUNCT
ལ་	ལ་	ADP
འོ་	གོ་	PART
། །		PUNCT
ཉམས་	ཉམས་	NOUN
བླངས་	བླངས་	VERB
ཁྲེགས་ཆོད་	ཁྲེགས་ཆོད་	NO_POS
ཐོད་རྒལ་	ཐོད་རྒལ་	OTHER
ལོ་	གོ་	PART
། །		PUNCT
ཚད་	ཚད་	NOUN
ནི་	ནི་	NO_POS
གདེང་	གདེང་	NOUN
བཞི་	བཞི་	NUM
རྣལ་འབྱོར་	རྣལ་འབྱོར་	NOUN
ཉིད་	ཉིད་	DET
། །		PUNCT
བར་དོ་	བར་དོ་	NOUN
མ་བུ་	མ་བུ་	NOUN
གཉིས་	གཉིས་	NUM
སྦྱོར་བ་	སྦྱོར་བ་	VERB
།		PUNCT
གྲོལ་བ་	གྲོལ་བ་	VERB
ཉིད་	ཉིད་	DET
ནི་	ནི་	NO_POS
ཐོག་མ་	ཐོག་མ་	NOUN
འོ་	གོ་	PART
། །		PUNCT
ཞེསགསུངས་		NON_WORD
།		PUNCT
དེ་	སྟེ་	PART
ལ་	ལ་	PART
དང་པོ་	དང་པོ་	ADJ
རྟོགས་	རྟོགས་	VERB
སྟེ་	སྟེ་	PART
སངས་རྒྱས་	སངས་རྒྱས་	NOUN
མ་	མ་	PART
བྱུང་	བྱུང་	VERB
།		PUNCT
མ་	མ་	PART
རྟོགས་	རྟོགས་	VERB
སྟེ་	སྟེ་	PART
སེམས་ཅན་	སེམས་ཅན་	NOUN
མ་	མ་	PART
བྱུང་པ་	བྱུང་པ་	VERB
འི་	གི་	PART
སྔོན་རོལ་	སྔོན་རོལ་	NOUN
ན་	ལ་	PART
།		PUNCT
གཞི་	གཞི་	NOUN
དངོས་པོ་	དངོས་པོ་	NOUN
གཤིས་	གཤིས་	OTHER
ཀྱི་	གི་	PART
འདུག་	འདུག་	VERB
ཚུལ་	ཚུལ་	NOUN
ཇི་ལྟ་		
གནས་པ་	གནས་པ་	VERB
ནི་	ནི་	NO_POS
།		PUNCT
སྤྱི་		
རྫོགས་པ་	རྫོགས་པ་	VERB
ཆེན་པོ་	ཆེན་པོ་	ADJ
འི་	གི་	PART
ལུགས་	ལུགས་	NOUN
ཀྱི་	གི་	PART
འདོད་ལུགས་	འདོད་ལུགས་	NO_POS
བདུན་	བདུན་	NUM
ལས་མི་	ལས་མི་	NOUN
གདའ་	གདའ་	VERB
སྟེ་	སྟེ་	PART
།		PUNCT
གཞི་	གཞི་	NOUN
ལྷུན་གྲུབ་	ལྷུན་གྲུབ་	OTHER
འདོད་པ་	འདོད་པ་	VERB
འི་	གི་	PART
ལུགས་	ལུགས་	NOUN
དང་	དང་	NO_POS
།		PUNCT
མ་ངེས་པ་	མ་ངེས་པ་	NO_POS
ར་	ལ་	PART
འདོད་པ་	འདོད་པ་	VERB
འི་	གི་	PART
ལུགས་	ལུགས་	NOUN
དང་	དང་	NO_POS
།		PUNCT
ངེས་པ་	ངེས་པ་	VERB
དོན་	དོན་	NOUN
གྱི་	གི་	PART
དངོས་གཞི་	དངོས་གཞི་	NOUN
ར་	ལ་	PART
འདོད་པ་	འདོད་པ་	VERB
འི་	གི་	PART
ལུགས་	ལུགས་	NOUN
དང་	དང་	NO_POS
།		PUNCT
ཅིར་	ཅིར་	NO_POS
ཡང་	ཀྱང་	PART
སྒྱུ་	སྒྱུ་	VERB
དུ་	ལ་	PART
བཏུབ་པ་	བཏུབ་པ་	NON_WORD
ར་	ལ་	PART
འདོད་པ་	འདོད་པ་	VERB
འི་	གི་	PART
ལུགས་	ལུགས་	NOUN
དང་	དང་	NO_POS
།		PUNCT
ཅིར་	ཅིར་	NO_POS
ཡང་	ཀྱང་	PART
ཁ་	ཁ་	PRON
ས་	གིས་	PART
བླངས་	བླངས་	VERB
དུ་	ལ་	PART
བཏུབ་པ་	བཏུབ་པ་	NON_WORD
ར་	ལ་	PART
འདོད་པ་	འདོད་པ་	VERB
འི་	གི་	PART
ལུགས་	ལུགས་	NOUN
དང་	དང་	NO_POS
།		PUNCT
གཞི་	གཞི་	NOUN
སྣ་ཚོགས་	སྣ་ཚོགས་	DET
སུ་	ལ་	PART
འདོད་པ་	འདོད་པ་	VERB
འི་	གི་	PART
ལུགས་	ལུགས་	NOUN
དང་	དང་	NO_POS
།		PUNCT
གཞི་	གཞི་	NOUN
ཀ་དག་	ཀ་དག་	OTHER
དུ་	ལ་	PART
འདོད་པ་	འདོད་པ་	VERB
འི་	གི་	PART
ལུགས་	ལུགས་	NOUN
དང་	དང་	NO_POS
།		PUNCT
བདུན་	བདུན་	NUM
འདའ་	འདའ་	VERB
སོ་	གོ་	PART
། །		PUNCT
དེ་སྐད་	དེ་སྐད་	NO_POS
དུ་	ལ་	PART
ཡང་	ཀྱང་	PART
ཐལ་འགྱུར་	ཐལ་འགྱུར་	OTHER
ལ་	ལ་	ADP
ས་	གིས་	PART
།		PUNCT
བབ་	བབ་	VERB
ལ་	ལ་	ADP
ས་	གིས་	PART
གྲུབ་པ་	གྲུབ་པ་	VERB
འི་	གི་	PART
གནས་ལུགས་	གནས་ལུགས་	VERB
ནི་	ནི་	NO_POS
། །		PUNCT
གནས་པ་	གནས་པ་	VERB
བདུན་	བདུན་	NUM
གྱི་	གི་	PART
ཚུལ་	ཚུལ་	NOUN
ལ་	ལ་	PART
ཡང་	ཀྱང་	PART
། །		PUNCT
སྣ་ཚོགས་	སྣ་ཚོགས་	DET
ངེས་	ངེས་	VERB
ན་	ནས་	PART
ལྷུན་གྲུབ་	ལྷུན་གྲུབ་	OTHER
ལ་	ལ་	PART
། །		PUNCT
འགྱུ་	འགྱུ་	NO_POS
ཚད་	ཚད་	NOUN
ཆ་	ཆ་	NOUN
ལ་	ལ་	ADP
ས་	གིས་	PART
ངེས་མེད་	ངེས་མེད་	ADJ
ལ་	ལ་	PART
། །		PUNCT
མི་འགྱུར་བ་	མི་འགྱུར་བ་	NO_POS
ལ་	ལ་	PART
ངེས་པ་	ངེས་པ་	VERB
ཅན་	ཅན་	PART
། །		PUNCT
སྣང་བ་	སྣང་བ་	VERB
འི་	གི་	PART
ཚད་	ཚད་	NOUN
ནི་	ནི་	NO_POS
ཅིར་	ཅིར་	NO_POS
ཡང་	ཀྱང་	PART
འགྱུར་	འགྱུར་	VERB
། །		PUNCT
ཐམས་ཅད་	ཐམས་ཅད་	DET
འབྱུང་	འབྱུང་	VERB
ཕྱི་	ཕྱི་	OTHER
ཁ་	ཁ་	PRON
ས་	གིས་	PART
བླངས་	བླངས་	VERB
བཅའ་	བཅའ་	VERB
། །		PUNCT
འཁྲུལ་པ་	འཁྲུལ་པ་	NO_POS
དག་	དག་	DET
ཕྱི་	ཕྱི་	OTHER
ཀ་དག་	ཀ་དག་	OTHER
དང་	དང་	NO_POS
། །		PUNCT
སྣང་ཚུལ་	སྣང་ཚུལ་	VERB
ཐ་དད་	ཐ་དད་	ADJ
ཁྲ་བོ་	ཁྲ་བོ་	OTHER
ར་	ལ་	PART
འདོད་	འདོད་	VERB
། །		PUNCT
ཅེས་	ཅེས་	PART
གསུངས་	གསུངས་	VERB
སོ་	གོ་	PART
། །		PUNCT
ཀློང་	ཀློང་	NOUN
དྲུག་པ་	དྲུག་པ་	NUM
ལ་	ལ་	ADP
ས་	གིས་	PART
ཀྱང་	ཀྱང་	PART
།		PUNCT
ཐོག་མ་	ཐོག་མ་	NOUN
བབ་	བབ་	VERB
ཀྱི་	གི་	PART
གྲུབ་པ་	གྲུབ་པ་	VERB
འི་	གི་	PART
གཞི་	གཞི་	NOUN
། །		PUNCT
ཡོད་པ་	ཡོད་པ་	VERB
གཅིག་	གཅིག་	NUM
ལ་	ལ་	ADP
ས་	གིས་	PART
མེད་པ་	མེད་པ་	VERB
ལ་	ལ་	ADP
ས་	གིས་	PART
། །		PUNCT
འཁྲུལ་པ་	འཁྲུལ་པ་	NO_POS
ར་	ལ་	PART
